Input file name,Solution cost,Time spent,Optimal
ga750c-5__bf-0_a1-2.5_l-0.01-0.05,900634.00000,1213.08395,0
ga750c-5__bf-0_a1-2.5_l-0.04-0.08,900634.00000,1134.18035,0
ga750c-5__bf-0_a1-2.5_l-0.01-0.08,900634.00000,1168.08832,0
ga750c-5__bf-1_a1-2.5_l-0.01-0.05,899779.00000,1673.10032,0
ga750c-5__bf-1_a1-2.5_l-0.04-0.08,900634.00000,1131.53136,0
ga750c-5__bf-1_a1-2.5_l-0.01-0.08,900634.00000,1180.91907,0

gs250a-1__bf-0_a1-2.5_l-0.01-0.05,257964.00000,10.78604,0
gs250a-1__bf-0_a1-2.5_l-0.04-0.08,257989.00000,24.22100,0
gs250a-1__bf-0_a1-2.5_l-0.01-0.08,257964.00000,19.21732,0
gs250a-1__bf-1_a1-2.5_l-0.01-0.05,257964.00000,10.52107,0
gs250a-1__bf-1_a1-2.5_l-0.04-0.08,257977.00000,10.02457,0
gs250a-1__bf-1_a1-2.5_l-0.01-0.08,257964.00000,10.36918,0

gs250a-2__bf-0_a1-2.5_l-0.01-0.05,257573.00000,23.12148,0
gs250a-2__bf-0_a1-2.5_l-0.04-0.08,257573.00000,12.58634,0
gs250a-2__bf-0_a1-2.5_l-0.01-0.08,257573.00000,22.26844,0
gs250a-2__bf-1_a1-2.5_l-0.01-0.05,257573.00000,12.07434,0
gs250a-2__bf-1_a1-2.5_l-0.04-0.08,257592.00000,15.22375,0
gs250a-2__bf-1_a1-2.5_l-0.01-0.08,257577.00000,14.32645,0

gs250a-3__bf-0_a1-2.5_l-0.01-0.05,257630.00000,13.53121,0
gs250a-3__bf-0_a1-2.5_l-0.04-0.08,257639.00000,12.21182,0
gs250a-3__bf-0_a1-2.5_l-0.01-0.08,257626.00000,12.07980,0
gs250a-3__bf-1_a1-2.5_l-0.01-0.05,257626.00000,14.81859,0
gs250a-3__bf-1_a1-2.5_l-0.04-0.08,257630.00000,12.61719,0
gs250a-3__bf-1_a1-2.5_l-0.01-0.08,257626.00000,12.93136,0

gs250a-4__bf-0_a1-2.5_l-0.01-0.05,257977.00000,13.76495,0
gs250a-4__bf-0_a1-2.5_l-0.04-0.08,257985.00000,16.53623,0
gs250a-4__bf-0_a1-2.5_l-0.01-0.08,257977.00000,15.18218,0
gs250a-4__bf-1_a1-2.5_l-0.01-0.05,257999.00000,14.64672,0
gs250a-4__bf-1_a1-2.5_l-0.04-0.08,257993.00000,25.12266,0
gs250a-4__bf-1_a1-2.5_l-0.01-0.08,258010.00000,12.63543,0

gs250a-5__bf-0_a1-2.5_l-0.01-0.05,257904.00000,11.75148,0
