file_name,best_sol,min_cost,avg_cost,max_cost,sd_cost,avg_time,sd_time
E5.6,1,33194.0,33256.1,33797.0,190.13705583078746,0.17450800000000002,0.051340969518612625
E5.7,1,31629.0,31629.0,31629.0,0.0,0.159957,0.04436200627914738
E5.8,1,34781.0,34781.0,34781.0,0.0,0.145281,0.03066454864062625
E5.9,1,33796.0,33940.4,35240.0,456.632894128314,0.12523199999999998,0.02060856337652978
E5.10,5,34086.0,34292.7,34490.0,178.19592837348694,0.19395199999999999,0.1119645014973744
E6.1,1,36033.0,36047.6,36106.0,30.779502558972226,0.13124899999999998,0.036753180194976934
E6.2,1,36441.0,37101.6,37542.0,568.5539552232487,0.11667399999999999,0.04287994952318754
E6.3,4,36554.0,36959.9,37435.0,331.05503067214266,0.16532399999999997,0.055871155786227374
E6.4,1,36868.0,36868.0,36868.0,0.0,0.096807,0.04294533270462707
E6.5,1,35591.0,35626.9,35918.0,102.4981842657604,0.13773,0.04835741882643815
E6.6,9,36404.0,37235.5,37994.0,624.2677933209255,0.258764,0.11399478069923497
E6.7,2,37872.0,38390.0,39186.0,414.8252644186465,0.156473,0.03965094031391661
E6.8,2,35751.0,35822.4,35989.0,114.96492218643621,0.19258499999999998,0.08350251815896864
E6.9,1,36235.0,36658.3,37638.0,513.9122385085695,0.184183,0.032347361578822946
E6.10,3,37144.0,37357.6,37570.0,157.8911017125411,0.11922599999999998,0.025252743393320436
E7.1,1,39901.0,40570.0,40877.0,420.00317459117696,0.17537699999999998,0.048486362584407874
E7.2,1,40071.0,40278.4,40815.0,274.64166552882034,0.16462499999999997,0.062228787773648445
E7.3,1,38669.0,38869.8,39673.0,423.32356944120704,0.160016,0.0345923161667122
E7.4,1,39919.0,40150.0,40335.0,202.00990074746338,0.126856,0.024352674140179716
E7.5,1,40706.0,41453.8,41712.0,426.5903056667942,0.202953,0.05415977680283896
E7.6,3,39121.0,39344.4,39703.0,265.8672183210592,0.223003,0.06359599831051567
E7.7,1,38845.0,38845.0,38845.0,0.0,0.245006,0.087944550232266
E7.8,1,38636.0,38636.0,38636.0,0.0,0.153232,0.0386566601419902
E7.9,1,39092.0,39265.2,40824.0,547.7064907411632,0.22588400000000003,0.05696091802474941
E7.10,3,40115.0,40495.0,40590.0,200.27758514399736,0.20222500000000002,0.06761822983157394
E8.1,4,41421.0,41988.9,42066.0,203.43082362316684,0.153098,0.04612439335343308
E8.2,5,42640.0,42926.3,43354.0,234.30514292264263,0.134866,0.03193488729691506
E8.3,4,41027.0,41666.6,42093.0,550.4800329409476,0.174087,0.05145943236073333
E8.4,4,41841.0,42581.7,42664.0,260.25545143185764,0.14236400000000002,0.048608587535765954
E8.5,1,42547.0,42547.0,42547.0,0.0,0.12012800000000001,0.03521045797928665
E8.6,3,41994.0,42804.0,43344.0,697.137002317335,0.157925,0.058373388390791765
E8.7,4,42574.0,42814.7,43086.0,257.78804816705093,0.148761,0.05413893022175037
E8.8,1,41415.0,41673.8,42709.0,545.5983056343844,0.080972,0.029062543973682384
E8.9,1,43772.0,43832.9,44381.0,192.58270950425432,0.26740900000000006,0.10412532368363722
E8.10,9,41308.0,42027.1,42107.0,252.66598504745352,0.18143100000000004,0.06825429940873892
E9.1,1,45048.0,45241.3,46259.0,387.8020829695936,0.11303900000000003,0.04415240309302415
E9.2,2,45152.0,45989.6,47402.0,1019.6977983696935,0.15433999999999998,0.08298993941704286
E9.3,1,44688.0,44688.0,44688.0,0.0,0.15016100000000002,0.05056624707582453
E9.4,1,43775.0,43775.0,43775.0,0.0,0.21172300000000002,0.09041162438167635
E9.5,1,44333.0,44333.0,44333.0,0.0,0.177,0.0878719593752435
E9.6,1,42443.0,43048.4,43649.0,633.1284229917339,0.15411599999999998,0.03719850301647455
E9.7,1,44360.0,44360.0,44360.0,0.0,0.14321,0.04143785494233772
E9.8,1,45684.0,45797.3,46817.0,358.28605889707734,0.129842,0.047293066393382543
E9.9,1,44634.0,45026.0,45418.0,413.20428092866825,0.197702,0.0671565687694725
E9.10,1,44162.0,44162.0,44162.0,0.0,0.2125,0.07871181204594108
E10.1,1,46832.0,46832.0,46832.0,0.0,0.11194600000000002,0.04097475407017242
E10.2,1,47612.0,47612.0,47612.0,0.0,0.16358099999999998,0.05017478703935318
